,Date,Home,Away,Win Percent Diff,WP vs. A Diff,Points Diff,Result
280,2021-11-26,Charlotte Hornets,Minnesota Timberwolves,0.09999999999999998,0.0,4.4055555555555515,1
281,2021-11-26,New York Knicks,Phoenix Suns,-0.2777777777777778,0.0,-5.055555555555543,0
282,2021-11-26,Orlando Magic,Chicago Bulls,-0.42105263157894735,0.0,-6.578947368421055,0
283,2021-11-26,Indiana Pacers,Toronto Raptors,-0.07368421052631574,-1.0,0.9078947368421098,1
284,2021-11-26,Memphis Grizzlies,Atlanta Hawks,-0.02631578947368418,0.0,-0.03801169590643383,0
285,2021-11-26,Oklahoma City Thunder,Washington Wizards,-0.27777777777777785,0.0,-6.611111111111114,0
286,2021-11-26,San Antonio Spurs,Boston Celtics,-0.29102167182662536,0.0,-0.7585139318885439,1
287,2021-11-26,Denver Nuggets,Milwaukee Bucks,-0.05555555555555558,0.0,-5.444444444444443,0
288,2021-11-26,Utah Jazz,New Orleans Pelicans,0.4666666666666666,0.0,10.383333333333326,0
289,2021-11-26,Golden State Warriors,Portland Trail Blazers,0.36257309941520466,0.0,3.3304093567251414,1
290,2021-11-26,Los Angeles Lakers,Sacramento Kings,0.13157894736842107,0.0,0.9947368421052545,0
291,2021-11-27,Philadelphia 76ers,Minnesota Timberwolves,0.05263157894736842,0.0,-0.7368421052631504,0
292,2021-11-27,Atlanta Hawks,New York Knicks,0.023684210526315863,0.0,4.715789473684211,0
293,2021-11-27,Brooklyn Nets,Phoenix Suns,-0.0643274853801169,0.0,-2.690058479532169,0
294,2021-11-27,Cleveland Cavaliers,Orlando Magic,0.27368421052631575,0.0,2.7973684210526244,1
295,2021-11-27,Chicago Bulls,Miami Heat,0.018421052631579005,0.0,-0.6394736842105146,0
296,2021-11-27,Houston Rockets,Charlotte Hornets,-0.5079365079365079,0.0,-11.69047619047619,1
297,2021-11-27,Dallas Mavericks,Washington Wizards,-0.04334365325077394,0.0,-1.250773993808039,0
298,2021-11-27,Utah Jazz,New Orleans Pelicans,0.39348370927318294,-1.0,9.764411027568926,1
299,2021-11-28,LA Clippers,Golden State Warriors,-0.3157894736842105,-1.0,-8.473684210526315,0
300,2021-11-28,Indiana Pacers,Milwaukee Bucks,-0.1503759398496241,-1.0,-0.47869674185463396,0
301,2021-11-28,Toronto Raptors,Boston Celtics,-0.04999999999999999,0.0,-0.7000000000000028,0
302,2021-11-28,Memphis Grizzlies,Sacramento Kings,0.07368421052631574,0.0,-0.9631578947368382,1
303,2021-11-28,Los Angeles Lakers,Detroit Pistons,0.2656641604010025,1.0,12.749373433583955,1
304,2021-11-29,Philadelphia 76ers,Orlando Magic,0.30952380952380953,0.0,7.988095238095241,1
305,2021-11-29,Miami Heat,Denver Nuggets,0.17631578947368426,-1.0,5.9105263157894825,0
306,2021-11-29,Chicago Bulls,Charlotte Hornets,0.02813852813852813,0.0,-6.274891774891785,1
307,2021-11-29,Houston Rockets,Oklahoma City Thunder,-0.15789473684210525,0.0,4.526315789473685,1
308,2021-11-29,Minnesota Timberwolves,Indiana Pacers,0.09090909090909088,0.0,0.818181818181813,1
309,2021-11-29,Dallas Mavericks,Cleveland Cavaliers,0.05555555555555558,0.0,1.6166666666666742,0
310,2021-11-29,San Antonio Spurs,Washington Wizards,-0.37222222222222223,0.0,0.5666666666666771,1
311,2021-11-29,Utah Jazz,Portland Trail Blazers,0.15000000000000002,0.0,1.75,1
312,2021-11-29,LA Clippers,New Orleans Pelicans,0.32272727272727275,-1.0,3.2909090909090963,0
313,2021-11-30,Brooklyn Nets,New York Knicks,0.1868421052631578,0.0,3.4368421052631675,1
314,2021-11-30,Toronto Raptors,Memphis Grizzlies,-0.07142857142857145,1.0,-4.745238095238108,0
315,2021-11-30,Phoenix Suns,Golden State Warriors,-0.050000000000000044,0.0,-1.4000000000000057,1
316,2021-11-30,Portland Trail Blazers,Detroit Pistons,0.27619047619047615,0.0,11.38095238095238,1
317,2021-11-30,Sacramento Kings,Los Angeles Lakers,-0.11904761904761907,1.0,-1.0800865800865722,0
318,2021-12-01,Indiana Pacers,Atlanta Hawks,-0.13250517598343686,0.0,-3.120082815734989,0
319,2021-12-01,Orlando Magic,Denver Nuggets,-0.3181818181818182,0.0,-4.059090909090912,1
320,2021-12-01,Washington Wizards,Minnesota Timberwolves,0.09523809523809523,0.0,-2.333333333333343,1
321,2021-12-01,Boston Celtics,Philadelphia 76ers,0.0,0.0,-0.2857142857142918,1
322,2021-12-01,Miami Heat,Cleveland Cavaliers,0.09523809523809523,0.0,5.238095238095241,0
323,2021-12-01,Milwaukee Bucks,Charlotte Hornets,0.034782608695652195,0.0,-5.434782608695656,1
324,2021-12-01,New Orleans Pelicans,Dallas Mavericks,-0.2654462242562929,-1.0,-1.3844393592677449,0
325,2021-12-01,Oklahoma City Thunder,Houston Rockets,0.09999999999999998,-0.3333333333333333,-4.950000000000003,0
326,2021-12-01,LA Clippers,Sacramento Kings,0.1601731601731602,0.0,-4.266233766233768,0
327,2021-12-02,New York Knicks,Chicago Bulls,-0.11255411255411252,0.0,-2.614718614718612,0
328,2021-12-02,Toronto Raptors,Milwaukee Bucks,-0.20995670995670995,0.0,-4.6298701298701275,1
329,2021-12-02,Memphis Grizzlies,Oklahoma City Thunder,0.23809523809523814,0.0,11.0,1
330,2021-12-02,Phoenix Suns,Detroit Pistons,0.6666666666666666,0.0,13.523809523809518,1
331,2021-12-02,Portland Trail Blazers,San Antonio Spurs,0.1842105263157895,0.0,3.20574162679425,0
332,2021-12-03,Indiana Pacers,Miami Heat,-0.21590909090909094,1.0,-0.31060606060606233,0
333,2021-12-03,Washington Wizards,Cleveland Cavaliers,0.09090909090909094,1.0,2.2727272727272805,0
334,2021-12-03,Atlanta Hawks,Philadelphia 76ers,0.045454545454545414,-1.0,4.045454545454547,0
335,2021-12-03,Brooklyn Nets,Minnesota Timberwolves,0.25,0.0,1.8045454545454476,1
336,2021-12-03,Houston Rockets,Orlando Magic,0.020703933747412,0.0,3.9958592132505117,1
337,2021-12-03,Dallas Mavericks,New Orleans Pelicans,0.30000000000000004,1.0,2.950000000000003,0
338,2021-12-03,Utah Jazz,Boston Celtics,0.12121212121212122,0.0,6.822510822510836,1
339,2021-12-03,Golden State Warriors,Phoenix Suns,-0.006493506493506551,-1.0,0.8701298701298725,1
340,2021-12-03,Los Angeles Lakers,LA Clippers,0.021739130434782594,0.0,5.974308300395251,0
341,2021-12-04,New York Knicks,Denver Nuggets,0.023809523809523836,0.0,3.2445887445887394,0
342,2021-12-04,Brooklyn Nets,Chicago Bulls,0.10973084886128359,-1.0,0.33540372670807983,0
343,2021-12-04,Milwaukee Bucks,Miami Heat,-0.017786561264822143,-1.0,1.1343873517786562,1
344,2021-12-04,Dallas Mavericks,Memphis Grizzlies,-0.021645021645021578,0.0,-6.7164502164502125,0
345,2021-12-04,Golden State Warriors,San Antonio Spurs,0.5136363636363637,0.0,5.86363636363636,0
346,2021-12-04,Portland Trail Blazers,Boston Celtics,-0.04347826086956519,0.0,1.8695652173913118,0
347,2021-12-04,Sacramento Kings,LA Clippers,-0.13043478260869562,1.0,3.8695652173912976,1
348,2021-12-05,Cleveland Cavaliers,Utah Jazz,-0.11660079051383399,0.0,-9.747035573122531,0
349,2021-12-05,Atlanta Hawks,Charlotte Hornets,-0.019927536231884035,1.0,-4.9619565217391255,0
350,2021-12-05,Toronto Raptors,Washington Wizards,-0.17391304347826092,0.0,-1.0869565217391397,1
351,2021-12-05,Houston Rockets,New Orleans Pelicans,-0.0072727272727273196,0.0,1.430909090909097,1
352,2021-12-06,Charlotte Hornets,Philadelphia 76ers,0.03826086956521746,0.0,9.349565217391302,0
353,2021-12-06,Detroit Pistons,Oklahoma City Thunder,-0.09090909090909088,0.0,0.7272727272727195,0
354,2021-12-06,Indiana Pacers,Washington Wizards,-0.22333333333333338,-1.0,1.9883333333333297,1
355,2021-12-06,Miami Heat,Memphis Grizzlies,0.018115942028985588,1.0,-3.596014492753625,0
356,2021-12-06,Chicago Bulls,Denver Nuggets,0.16666666666666663,1.0,5.537878787878782,1
357,2021-12-06,Milwaukee Bucks,Cleveland Cavaliers,0.06702898550724645,0.0,5.155797101449281,1
358,2021-12-06,Minnesota Timberwolves,Atlanta Hawks,-0.021739130434782594,0.0,-2.7119565217391255,0
359,2021-12-06,Phoenix Suns,San Antonio Spurs,0.4451345755693582,1.0,3.850931677018636,1
360,2021-12-06,Golden State Warriors,Orlando Magic,0.6177536231884058,0.0,12.461956521739125,1
361,2021-12-06,Portland Trail Blazers,LA Clippers,-0.041666666666666685,-0.3333333333333333,3.625,0
362,2021-12-07,Dallas Mavericks,Brooklyn Nets,-0.2272727272727273,0.0,-5.181818181818187,0
363,2021-12-07,San Antonio Spurs,New York Knicks,-0.11462450592885376,0.0,1.0237154150197654,0
364,2021-12-07,Los Angeles Lakers,Boston Celtics,-0.04166666666666663,-1.0,2.8333333333333286,1
365,2021-12-08,Charlotte Hornets,Philadelphia 76ers,-0.0032051282051281937,-1.0,8.807692307692307,0
366,2021-12-08,Cleveland Cavaliers,Chicago Bulls,-0.16000000000000003,0.0,-5.0,1
367,2021-12-08,Detroit Pistons,Washington Wizards,-0.3860869565217392,0.0,-6.436521739130441,0
368,2021-12-08,Indiana Pacers,New York Knicks,-0.11538461538461536,0.0,0.4903846153846132,1
369,2021-12-08,Miami Heat,Milwaukee Bucks,-0.06499999999999995,0.0,-2.8333333333333286,1
370,2021-12-08,Toronto Raptors,Oklahoma City Thunder,0.15398550724637677,0.0,5.923913043478265,0
371,2021-12-08,Houston Rockets,Brooklyn Nets,-0.4347826086956521,0.0,-4.217391304347828,1
372,2021-12-08,Memphis Grizzlies,Dallas Mavericks,0.10507246376811596,1.0,6.737318840579718,0
373,2021-12-08,Minnesota Timberwolves,Utah Jazz,-0.23731884057971014,0.0,-5.956521739130437,0
374,2021-12-08,New Orleans Pelicans,Denver Nuggets,-0.2090301003344482,0.0,-0.3929765886287697,0
375,2021-12-08,Golden State Warriors,Portland Trail Blazers,0.39333333333333337,1.0,4.905000000000001,1
376,2021-12-08,Sacramento Kings,Orlando Magic,0.21666666666666667,0.0,9.391666666666666,1
377,2021-12-08,LA Clippers,Boston Celtics,0.0,0.0,-2.8799999999999955,1
378,2021-12-09,Philadelphia 76ers,Utah Jazz,-0.14833333333333332,-1.0,-7.7549999999999955,0
379,2021-12-09,Memphis Grizzlies,Los Angeles Lakers,0.040000000000000036,-1.0,-1.480000000000004,1
380,2021-12-09,San Antonio Spurs,Denver Nuggets,-0.15217391304347827,-1.0,3.1920289855072355,1
381,2021-12-10,Charlotte Hornets,Sacramento Kings,0.07851851851851849,-1.0,4.364444444444445,1
382,2021-12-10,Indiana Pacers,Dallas Mavericks,-0.09259259259259262,0.0,3.856481481481481,1
383,2021-12-10,Atlanta Hawks,Brooklyn Nets,-0.18833333333333335,-1.0,1.8733333333333348,0
384,2021-12-10,Toronto Raptors,New York Knicks,-0.03999999999999998,1.0,-2.0,1
385,2021-12-10,Houston Rockets,Milwaukee Bucks,-0.26666666666666666,0.0,-4.058333333333323,0
386,2021-12-10,Minnesota Timberwolves,Cleveland Cavaliers,-0.09846153846153843,0.0,2.8784615384615364,0
387,2021-12-10,New Orleans Pelicans,Detroit Pistons,0.09259259259259259,0.0,3.9907407407407476,1
388,2021-12-10,Oklahoma City Thunder,Los Angeles Lakers,-0.16666666666666669,1.0,-11.977564102564102,0
389,2021-12-10,Phoenix Suns,Boston Celtics,0.33333333333333337,0.0,2.724358974358978,1
390,2021-12-11,LA Clippers,Orlando Magic,0.34615384615384615,0.0,4.5,1
391,2021-12-11,Washington Wizards,Utah Jazz,-0.1430769230769231,0.0,-9.0,0
392,2021-12-11,Cleveland Cavaliers,Sacramento Kings,0.1324786324786325,0.0,-5.9088319088319,1
393,2021-12-11,Miami Heat,Chicago Bulls,-0.07692307692307698,1.0,-1.6538461538461604,1
394,2021-12-11,Memphis Grizzlies,Houston Rockets,0.25692307692307687,1.0,4.466153846153844,1
395,2021-12-11,Philadelphia 76ers,Golden State Warriors,-0.30153846153846153,-1.0,-6.5476923076923015,1
396,2021-12-11,San Antonio Spurs,Denver Nuggets,-0.10499999999999998,0.0,3.569999999999993,0
397,2021-12-12,New York Knicks,Milwaukee Bucks,-0.15384615384615385,0.0,-3.961538461538453,0
398,2021-12-12,Detroit Pistons,Brooklyn Nets,-0.5599999999999999,-1.0,-9.83999999999999,0
399,2021-12-12,Oklahoma City Thunder,Dallas Mavericks,-0.15999999999999998,0.0,-4.719999999999999,0
400,2021-12-12,San Antonio Spurs,New Orleans Pelicans,0.07428571428571429,0.0,4.471428571428575,1
401,2021-12-12,Portland Trail Blazers,Minnesota Timberwolves,0.0,0.0,0.3846153846153868,0
402,2021-12-12,Los Angeles Lakers,Orlando Magic,0.3333333333333333,0.0,9.81481481481481,1
403,2021-12-13,Cleveland Cavaliers,Miami Heat,-0.021164021164021163,1.0,-1.5939153439153415,1
404,2021-12-13,Indiana Pacers,Golden State Warriors,-0.37912087912087916,0.0,-4.390109890109898,0
405,2021-12-13,Toronto Raptors,Sacramento Kings,0.05413105413105418,1.0,-6.876068376068389,1
406,2021-12-13,Atlanta Hawks,Houston Rockets,0.1923076923076923,0.0,4.92307692307692,0
407,2021-12-13,Boston Celtics,Milwaukee Bucks,-0.1481481481481482,1.0,-2.1851851851851904,1
408,2021-12-13,Memphis Grizzlies,Philadelphia 76ers,0.03703703703703698,0.0,3.925925925925924,1
409,2021-12-13,Dallas Mavericks,Charlotte Hornets,-0.0357142857142857,0.0,-11.942307692307693,1
410,2021-12-13,Denver Nuggets,Washington Wizards,-0.05555555555555558,0.0,-0.1652421652421765,1
411,2021-12-13,LA Clippers,Phoenix Suns,-0.2844444444444444,0.0,-5.362962962962968,1
412,2021-12-14,Brooklyn Nets,Toronto Raptors,0.24928774928774927,1.0,4.502849002849004,1
413,2021-12-14,New York Knicks,Golden State Warriors,-0.37037037037037035,0.0,-6.259259259259267,0
414,2022-01-11,Chicago Bulls,Detroit Pistons,0.4757834757834758,1.0,8.605413105413092,1
415,2021-12-14,Portland Trail Blazers,Phoenix Suns,-0.4002849002849003,0.0,-2.509971509971521,0
416,2021-12-15,Cleveland Cavaliers,Houston Rockets,0.2528735632183908,0.0,-0.8518518518518476,1
417,2021-12-15,Orlando Magic,Atlanta Hawks,-0.3029100529100529,-1.0,-10.013227513227505,0
418,2021-12-15,Philadelphia 76ers,Miami Heat,-0.0357142857142857,0.0,-1.1785714285714306,0
419,2021-12-15,Dallas Mavericks,Los Angeles Lakers,-0.01719576719576721,0.0,-6.842592592592595,0
420,2021-12-15,Milwaukee Bucks,Indiana Pacers,0.19334975369458124,1.0,2.135467980295573,1
421,2021-12-15,Oklahoma City Thunder,New Orleans Pelicans,0.03183023872679047,1.0,-5.151193633952261,0
422,2021-12-15,San Antonio Spurs,Charlotte Hornets,-0.13262599469496023,0.0,-6.530503978779848,0
423,2021-12-15,Denver Nuggets,Minnesota Timberwolves,0.07407407407407407,1.0,-2.2592592592592666,0
424,2021-12-15,Utah Jazz,LA Clippers,0.15934065934065933,0.0,9.093406593406598,1
425,2021-12-15,Portland Trail Blazers,Memphis Grizzlies,-0.21428571428571425,1.0,-2.785714285714292,0
426,2021-12-15,Sacramento Kings,Washington Wizards,-0.14285714285714285,0.0,5.107142857142861,1
427,2021-12-16,Indiana Pacers,Detroit Pistons,0.2518518518518519,-1.0,8.31481481481481,1
428,2021-12-16,Brooklyn Nets,Philadelphia 76ers,0.22349936143039584,1.0,4.749680715197954,1
429,2022-02-03,Toronto Raptors,Chicago Bulls,-0.1785714285714286,-1.0,-3.214285714285708,1
430,2021-12-16,Houston Rockets,New York Knicks,-0.1071428571428571,-1.0,0.75,0
431,2021-12-16,Phoenix Suns,Washington Wizards,0.2975734355044699,0.0,5.053639846743295,1
432,2021-12-17,Orlando Magic,Miami Heat,-0.4137931034482758,-1.0,-5.655172413793096,0
433,2021-12-17,Atlanta Hawks,Denver Nuggets,0.0,-1.0,5.5,0
434,2021-12-17,Boston Celtics,Golden State Warriors,-0.3214285714285714,0.0,-3.5,0
435,2021-12-17,Minnesota Timberwolves,Los Angeles Lakers,-0.08743842364532017,1.0,-2.4605911330049253,1
436,2021-12-17,Utah Jazz,San Antonio Spurs,0.37037037037037035,0.0,6.851851851851862,0
437,2021-12-17,New Orleans Pelicans,Milwaukee Bucks,-0.3206896551724138,0.0,-6.068965517241381,1
438,2021-12-17,Portland Trail Blazers,Charlotte Hornets,-0.15402298850574714,-1.0,-7.565517241379311,1
439,2021-12-17,Sacramento Kings,Memphis Grizzlies,-0.20689655172413796,-1.0,0.06896551724138078,0
440,2021-12-18,Detroit Pistons,Houston Rockets,-0.16748768472906406,1.0,-6.4248768472906335,0
441,2021-12-18,Brooklyn Nets,Orlando Magic,0.5833333333333334,1.0,9.099999999999994,0
442,2021-12-18,Toronto Raptors,Golden State Warriors,-0.3448275862068965,-1.0,-5.137931034482747,1
443,2021-12-18,Oklahoma City Thunder,LA Clippers,-0.2554278416347382,-1.0,-7.140485312899102,1
444,2021-12-18,Boston Celtics,New York Knicks,0.03448275862068967,-1.0,2.448275862068968,1
445,2021-12-18,Milwaukee Bucks,Cleveland Cavaliers,0.0,1.0,3.5333333333333456,0
446,2021-12-18,Utah Jazz,Washington Wizards,0.2142857142857143,1.0,10.533333333333331,0
447,2021-12-19,Chicago Bulls,Los Angeles Lakers,0.08735632183908049,1.0,-0.9494252873563198,1
448,2021-12-19,Detroit Pistons,Miami Heat,-0.46206896551724136,-1.0,-7.268965517241384,1
449,2021-12-19,Memphis Grizzlies,Portland Trail Blazers,0.23333333333333328,0.0,2.9000000000000057,0
450,2021-12-19,Sacramento Kings,San Antonio Spurs,0.007142857142857173,-1.0,1.469047619047629,1
451,2022-03-31,Atlanta Hawks,Cleveland Cavaliers,-0.13014460511679643,-1.0,4.482758620689651,1
452,2022-01-26,Brooklyn Nets,Denver Nuggets,0.2068965517241379,0.0,3.1034482758620783,0
453,2022-01-25,Philadelphia 76ers,New Orleans Pelicans,0.1774193548387097,1.0,1.2129032258064427,1
454,2021-12-19,Minnesota Timberwolves,Dallas Mavericks,-0.017241379310344807,0.0,4.296798029556655,1
455,2021-12-19,Phoenix Suns,Charlotte Hornets,0.3052995391705069,0.0,-4.577188940092157,1
456,2021-12-20,Boston Celtics,Philadelphia 76ers,-0.016129032258064502,1.0,2.4989247311827967,0
457,2022-03-04,Toronto Raptors,Orlando Magic,0.3064516129032258,1.0,5.711827956989239,0
458,2021-12-20,Chicago Bulls,Houston Rockets,0.3,-1.0,3.2666666666666657,1
459,2021-12-20,Memphis Grizzlies,Oklahoma City Thunder,0.29147465437788017,1.0,11.986175115207374,0
460,2021-12-20,Utah Jazz,Charlotte Hornets,0.18965517241379315,0.0,0.23922413793103203,1
461,2021-12-20,Golden State Warriors,Sacramento Kings,0.3806451612903226,1.0,0.14193548387096655,1
462,2021-12-20,LA Clippers,San Antonio Spurs,0.15402298850574714,1.0,-3.620689655172413,0
463,2022-02-17,Brooklyn Nets,Washington Wizards,0.18387096774193545,1.0,4.586021505376351,0
464,2021-12-21,Miami Heat,Indiana Pacers,0.16129032258064518,0.0,-1.3225806451612954,1
465,2021-12-21,New York Knicks,Detroit Pistons,0.2666666666666667,0.0,5.933333333333323,1
466,2021-12-21,New Orleans Pelicans,Portland Trail Blazers,-0.10685483870967744,0.0,-4.015120967741936,1
467,2021-12-21,Dallas Mavericks,Minnesota Timberwolves,-0.017241379310344807,-1.0,-4.352873563218395,1
468,2021-12-21,Los Angeles Lakers,Phoenix Suns,-0.3114571746384872,-1.0,-1.4794215795328114,0
469,2021-12-22,Atlanta Hawks,Orlando Magic,0.28125,1.0,10.72708333333334,0
470,2021-12-22,Boston Celtics,Cleveland Cavaliers,-0.1098790322580645,0.0,1.2903225806451672,1
471,2022-01-26,Chicago Bulls,Toronto Raptors,0.1333333333333333,0.0,2.63333333333334,1
472,2021-12-22,Milwaukee Bucks,Houston Rockets,0.2580645161290323,1.0,2.6774193548387046,1
473,2021-12-22,Oklahoma City Thunder,Denver Nuggets,-0.18850574712643675,0.0,-8.125287356321834,1
474,2021-12-22,Sacramento Kings,LA Clippers,-0.1098790322580645,1.0,5.295362903225808,0
475,2021-12-23,Indiana Pacers,Houston Rockets,0.09375,0.0,0.8125,1
476,2021-12-23,Orlando Magic,New Orleans Pelicans,-0.09090909090909088,0.0,-3.181818181818187,0
477,2021-12-23,Philadelphia 76ers,Atlanta Hawks,0.0473790322580645,1.0,-5.646169354838705,0
478,2021-12-23,Miami Heat,Detroit Pistons,0.43245967741935487,0.0,7.5735887096774235,1
479,2021-12-23,New York Knicks,Washington Wizards,-0.07963709677419356,0.0,-0.09879032258064058,0
480,2021-12-23,Dallas Mavericks,Milwaukee Bucks,-0.09375,0.0,-5.266666666666666,0
481,2021-12-23,Denver Nuggets,Charlotte Hornets,0.03128054740957964,0.0,-7.973607038123163,0
482,2021-12-23,Phoenix Suns,Oklahoma City Thunder,0.46666666666666673,0.0,12.266666666666666,1
483,2021-12-23,Utah Jazz,Minnesota Timberwolves,0.21612903225806446,1.0,6.884946236559145,1
484,2021-12-23,Golden State Warriors,Memphis Grizzlies,0.21270161290322576,-1.0,0.7016129032258078,1
485,2022-01-10,Portland Trail Blazers,Brooklyn Nets,-0.27116935483870963,0.0,-1.8104838709677438,1
486,2021-12-23,Los Angeles Lakers,San Antonio Spurs,0.09999999999999998,1.0,-0.020833333333328596,0
487,2021-12-25,New York Knicks,Atlanta Hawks,-0.0625,1.0,-5.0625,1
488,2021-12-25,Milwaukee Bucks,Boston Celtics,0.10606060606060608,-1.0,1.3825757575757507,1
489,2021-12-25,Phoenix Suns,Golden State Warriors,0.02620967741935487,0.0,0.3387096774193594,0
490,2021-12-25,Los Angeles Lakers,Brooklyn Nets,-0.17140151515151514,0.0,-0.056818181818186986,0
491,2021-12-25,Utah Jazz,Dallas Mavericks,0.22580645161290325,0.0,11.41935483870968,1
492,2021-12-26,Miami Heat,Orlando Magic,0.37076648841354726,1.0,5.895721925133685,1
493,2021-12-26,Cleveland Cavaliers,Toronto Raptors,0.1070075757575758,1.0,0.13068181818181301,1
494,2021-12-26,Washington Wizards,Philadelphia 76ers,0.030303030303030276,0.0,0.7575757575757507,0
495,2021-12-26,Sacramento Kings,Memphis Grizzlies,-0.18181818181818188,-1.0,-0.36363636363635976,0
496,2021-12-26,Oklahoma City Thunder,New Orleans Pelicans,0.0018975332068311146,0.0,-5.24288425047439,1
497,2021-12-26,San Antonio Spurs,Detroit Pistons,0.26310483870967744,0.0,10.71068548387096,1
498,2021-12-26,Chicago Bulls,Indiana Pacers,0.23200757575757575,-1.0,2.5596590909090935,1
499,2021-12-26,LA Clippers,Denver Nuggets,0.03125,0.0,-1.40625,0
500,2021-12-27,Charlotte Hornets,Houston Rockets,0.19696969696969696,-1.0,8.154188948306597,1
501,2021-12-27,Atlanta Hawks,Chicago Bulls,-0.18181818181818177,0.0,-0.030303030303031164,0
502,2021-12-27,Minnesota Timberwolves,Boston Celtics,-0.016098484848484862,0.0,0.2660984848484844,1
503,2021-12-27,San Antonio Spurs,Utah Jazz,-0.28125,1.0,-4.1875,0
504,2021-12-27,Phoenix Suns,Memphis Grizzlies,0.22426470588235292,1.0,0.658088235294116,0
505,2021-12-27,Portland Trail Blazers,Dallas Mavericks,-0.044507575757575746,0.0,3.5217803030302974,0
506,2021-12-27,LA Clippers,Brooklyn Nets,-0.1515151515151515,0.0,-4.8787878787878896,0
507,2021-12-28,Orlando Magic,Milwaukee Bucks,-0.3890756302521009,-1.0,-8.942016806722691,0
508,2021-12-28,Miami Heat,Washington Wizards,0.08823529411764708,0.0,0.8529411764705941,1
509,2021-12-28,Toronto Raptors,Philadelphia 76ers,-0.07486631016042783,1.0,0.3957219251336852,0
510,2021-12-28,Houston Rockets,Los Angeles Lakers,-0.1764705882352941,-1.0,-3.441176470588232,0
511,2021-12-28,Minnesota Timberwolves,New York Knicks,0.03030303030303033,0.0,2.7272727272727195,0
512,2021-12-28,New Orleans Pelicans,Cleveland Cavaliers,-0.24537815126050422,0.0,-2.883193277310923,1
